city,temperature,timestamp
London,30.5,2025-03-19T13:58:33.450398
New York,16.8,2025-06-22T13:58:33.450401
Sydney,-9.3,2025-06-12T13:58:33.450405
Tokyo,-3.5,2024-10-28T13:58:33.450408
Paris,18.2,2024-10-24T13:58:33.450411
Sydney,7.6,2024-12-30T13:58:33.450415
London,8.0,2025-03-13T13:58:33.450418
London,24.2,2025-04-28T13:58:33.450422
New York,-4.7,2024-11-23T13:58:33.450425
London,29.6,2025-07-17T13:58:33.450429
London,12.9,2025-05-21T13:58:33.450432
London,22.7,2025-01-18T13:58:33.450435
Paris,6.6,2025-01-13T13:58:33.450439
Tokyo,-6.4,2025-05-03T13:58:33.450442
Paris,-6.7,2024-10-30T13:58:33.450445
New York,29.4,2025-01-05T13:58:33.450449
Paris,22.5,2024-12-31T13:58:33.450452
New York,14.1,2025-04-18T13:58:33.450456
Sydney,10.1,2025-01-15T13:58:33.450459
Paris,18.7,2025-01-12T13:58:33.450462
Tokyo,-0.5,2025-04-19T13:58:33.450466
Sydney,5.5,2024-08-06T13:58:33.450469
Paris,-4.0,2024-08-09T13:58:33.450473
Tokyo,-2.0,2025-07-10T13:58:33.450476
Sydney,7.8,2025-05-27T13:58:33.450479
Paris,25.0,2024-09-15T13:58:33.450483
New York,30.7,2024-12-21T13:58:33.450486
Sydney,0.7,2025-06-13T13:58:33.450489
London,15.9,2025-02-12T13:58:33.450493
Sydney,22.0,2024-11-22T13:58:33.450496
London,14.5,2025-07-06T13:58:33.450499
Tokyo,12.5,2024-12-05T13:58:33.450503
Sydney,27.8,2025-01-25T13:58:33.450506
Sydney,20.6,2024-09-24T13:58:33.450510
Sydney,33.2,2024-10-25T13:58:33.450769
Paris,-0.8,2024-11-24T13:58:33.450782
New York,-2.7,2024-09-03T13:58:33.450788
Tokyo,11.7,2024-09-04T13:58:33.450793
New York,5.7,2024-09-27T13:58:33.450797
Sydney,13.9,2024-12-28T13:58:33.450801
Paris,15.3,2024-12-08T13:58:33.450804
Tokyo,-10.0,2024-08-26T13:58:33.450808
Paris,-8.6,2024-10-02T13:58:33.450812
London,14.2,2025-01-09T13:58:33.450816
London,-9.6,2025-07-24T13:58:33.450819
London,21.8,2024-12-25T13:58:33.450823
Tokyo,10.4,2025-04-12T13:58:33.450827
London,33.2,2024-08-28T13:58:33.450830
Sydney,25.3,2024-10-03T13:58:33.450834
Tokyo,2.7,2025-05-05T13:58:33.450837
New York,1.2,2024-08-04T13:58:33.450841
Tokyo,1.1,2025-05-21T13:58:33.450844
New York,28.3,2024-11-08T13:58:33.450848
Paris,0.5,2024-08-24T13:58:33.450852
London,22.8,2025-05-15T13:58:33.450855
Paris,-0.1,2025-06-08T13:58:33.450859
London,32.5,2024-10-21T13:58:33.450863
Sydney,-3.3,2024-12-07T13:58:33.450867
Tokyo,-4.8,2025-01-22T13:58:33.450870
Tokyo,-1.0,2025-01-27T13:58:33.450874
Sydney,-8.6,2024-08-09T13:58:33.450877
Tokyo,-2.7,2024-11-13T13:58:33.450881
New York,35.0,2025-02-17T13:58:33.450885
Tokyo,23.2,2025-02-18T13:58:33.450888
Tokyo,-0.0,2025-07-14T13:58:33.450892
London,26.9,2025-06-24T13:58:33.450896
New York,3.2,2024-09-09T13:58:33.450899
London,15.4,2025-05-23T13:58:33.450903
Sydney,0.8,2025-02-11T13:58:33.450906
Tokyo,8.6,2024-07-31T13:58:33.450910
Tokyo,27.5,2025-07-11T13:58:33.450913
Paris,-1.5,2024-12-10T13:58:33.450917
Paris,6.4,2024-10-05T13:58:33.450920
Tokyo,16.2,2024-09-11T13:58:33.450924
New York,18.1,2025-03-26T13:58:33.450927
Sydney,13.4,2024-10-05T13:58:33.450931
London,18.6,2024-10-26T13:58:33.450934
Paris,0.5,2025-01-20T13:58:33.450938
London,34.0,2024-10-23T13:58:33.450942
Paris,34.7,2025-04-02T13:58:33.450946
Tokyo,23.1,2024-07-26T13:58:33.450949
London,14.0,2025-06-04T13:58:33.450953
New York,3.4,2024-07-28T13:58:33.450956
Paris,-0.3,2025-07-18T13:58:33.450960
Tokyo,8.7,2024-09-22T13:58:33.450963
Sydney,33.6,2024-12-27T13:58:33.450967
London,5.3,2024-08-11T13:58:33.450970
Sydney,12.7,2024-12-15T13:58:33.450973
Paris,14.8,2025-03-17T13:58:33.450977
London,20.2,2024-10-07T13:58:33.450980
Sydney,5.0,2025-07-02T13:58:33.450984
London,23.7,2025-02-23T13:58:33.450987
Sydney,32.7,2025-02-18T13:58:33.450991
Tokyo,1.1,2025-06-07T13:58:33.450994
Paris,-1.8,2024-09-06T13:58:33.450998
London,19.2,2025-01-11T13:58:33.451001
London,8.5,2025-06-22T13:58:33.451004
New York,29.2,2025-01-09T13:58:33.451008
Paris,-8.1,2024-10-11T13:58:33.451011
Tokyo,27.1,2025-07-10T13:58:33.451015
Sydney,-9.4,2024-07-29T13:58:33.451018
New York,19.1,2024-09-16T13:58:33.451022
Tokyo,19.8,2024-11-09T13:58:33.451026
Paris,32.8,2024-12-05T13:58:33.451029
Sydney,-7.8,2024-12-05T13:58:33.451032
Sydney,11.9,2025-06-02T13:58:33.451036
Tokyo,31.4,2025-05-04T13:58:33.451039
London,11.8,2025-06-19T13:58:33.451042
New York,10.2,2024-08-12T13:58:33.451046
London,25.8,2024-12-29T13:58:33.451049
London,29.0,2025-05-26T13:58:33.451053
Paris,3.8,2025-02-12T13:58:33.451056
Paris,5.5,2025-01-18T13:58:33.451060
Tokyo,-9.2,2025-05-23T13:58:33.451063
London,12.4,2024-09-20T13:58:33.451066
London,-3.8,2024-08-01T13:58:33.451070
Sydney,30.5,2025-04-20T13:58:33.451073
London,-4.8,2024-08-23T13:58:33.451077
Tokyo,28.4,2025-03-03T13:58:33.451080
Tokyo,14.2,2025-02-01T13:58:33.451084
Tokyo,-6.9,2024-09-14T13:58:33.451087
Paris,2.7,2024-10-25T13:58:33.451091
Paris,2.5,2025-01-24T13:58:33.451094
London,29.8,2025-01-24T13:58:33.451098
London,16.4,2025-01-04T13:58:33.451101
London,14.0,2024-12-30T13:58:33.451105
Tokyo,-5.3,2025-01-26T13:58:33.451108
Paris,8.5,2024-11-24T13:58:33.451112
London,27.5,2024-12-24T13:58:33.451115
Sydney,5.2,2025-05-25T13:58:33.451118
New York,1.2,2024-12-27T13:58:33.451122
New York,27.5,2025-04-10T13:58:33.451125
Paris,19.3,2024-08-04T13:58:33.451128
New York,30.9,2025-04-08T13:58:33.451132
London,-3.9,2025-02-21T13:58:33.451135
Sydney,8.0,2025-05-25T13:58:33.451139
Paris,-8.7,2024-11-06T13:58:33.451142
Tokyo,20.7,2025-02-18T13:58:33.451146
Paris,27.7,2024-10-29T13:58:33.451149
Paris,6.7,2024-11-05T13:58:33.451153
Tokyo,22.9,2025-04-28T13:58:33.451156
New York,19.6,2025-03-18T13:58:33.451159
Paris,32.9,2024-10-28T13:58:33.451163
Sydney,32.4,2025-05-13T13:58:33.451166
Sydney,-6.2,2024-08-23T13:58:33.451170
Sydney,29.4,2025-01-05T13:58:33.451173
Sydney,16.1,2024-11-29T13:58:33.451177
New York,-4.5,2025-02-07T13:58:33.451180
New York,31.2,2024-11-24T13:58:33.451184
New York,15.6,2025-04-15T13:58:33.451187
Tokyo,11.2,2024-08-09T13:58:33.451190
London,19.2,2024-09-02T13:58:33.451194
New York,16.2,2024-09-05T13:58:33.451197
Tokyo,-8.6,2025-06-22T13:58:33.451200
Paris,0.8,2024-10-11T13:58:33.451204
Sydney,0.2,2025-04-07T13:58:33.451207
Paris,9.8,2025-01-25T13:58:33.451211
New York,27.8,2024-10-26T13:58:33.451214
London,33.3,2024-09-28T13:58:33.451217
Paris,27.7,2025-05-12T13:58:33.451221
Sydney,-3.1,2025-01-22T13:58:33.451224
Tokyo,-6.4,2024-08-25T13:58:33.451228
Tokyo,21.7,2024-10-01T13:58:33.451231
London,8.7,2025-05-14T13:58:33.451235
Sydney,13.7,2024-08-28T13:58:33.451238
Sydney,16.3,2025-07-02T13:58:33.451242
New York,22.3,2025-03-24T13:58:33.451245
London,0.1,2025-02-26T13:58:33.451248
Paris,18.3,2024-12-06T13:58:33.451252
Paris,8.2,2024-08-17T13:58:33.451255
New York,5.0,2025-01-08T13:58:33.451259
Sydney,9.5,2025-02-25T13:58:33.451262
Sydney,-5.7,2024-09-07T13:58:33.451266
London,3.7,2025-05-09T13:58:33.451269
Paris,8.7,2024-08-06T13:58:33.451273
Tokyo,-4.9,2024-09-06T13:58:33.451276
Sydney,20.8,2024-12-09T13:58:33.451280
New York,-1.6,2024-12-15T13:58:33.451283
New York,30.2,2025-03-28T13:58:33.451286
Tokyo,1.5,2025-04-05T13:58:33.451290
Sydney,22.6,2024-08-05T13:58:33.451293
Paris,24.7,2024-08-16T13:58:33.451297
Sydney,20.6,2024-10-28T13:58:33.451300
Paris,-0.1,2025-02-12T13:58:33.451304
Paris,-8.8,2025-03-21T13:58:33.451307
London,29.0,2024-11-13T13:58:33.451310
London,19.7,2024-12-06T13:58:33.451314
Sydney,14.4,2024-08-13T13:58:33.451317
Tokyo,5.2,2024-08-23T13:58:33.451321
Sydney,22.3,2024-09-23T13:58:33.451324
London,28.8,2025-04-23T13:58:33.451327
Sydney,-4.4,2025-06-16T13:58:33.451331
New York,25.7,2025-04-30T13:58:33.451334
Tokyo,30.3,2025-05-07T13:58:33.451337
London,14.3,2024-11-26T13:58:33.451341
Tokyo,29.9,2025-03-01T13:58:33.451344
Sydney,-8.7,2024-09-28T13:58:33.451348
London,-7.8,2025-01-06T13:58:33.451351
Tokyo,-9.5,2024-07-30T13:58:33.451354
Paris,-9.0,2025-04-22T13:58:33.451358
Tokyo,16.4,2025-06-02T13:58:33.451361
Tokyo,20.4,2024-12-03T13:58:33.451365
London,22.1,2025-03-13T13:58:33.451369
London,18.5,2025-03-21T13:58:33.451372
Sydney,-5.9,2024-10-24T13:58:33.451375
Paris,-4.4,2025-01-09T13:58:33.451379
Sydney,30.7,2024-10-02T13:58:33.451382
Paris,-8.6,2024-08-30T13:58:33.451386
Paris,13.0,2025-03-04T13:58:33.451390
London,5.3,2024-11-23T13:58:33.451393
Paris,33.4,2024-12-13T13:58:33.451396
London,17.2,2025-01-26T13:58:33.451400
Sydney,17.2,2025-01-12T13:58:33.451403
Paris,4.2,2025-07-11T13:58:33.451406
New York,10.5,2025-04-15T13:58:33.451410
London,-8.9,2025-04-23T13:58:33.451413
London,1.6,2024-09-06T13:58:33.451417
Paris,-9.7,2025-07-21T13:58:33.451420
New York,12.2,2024-11-11T13:58:33.451424
New York,16.3,2024-10-29T13:58:33.451427
Tokyo,8.7,2025-06-27T13:58:33.451431
Tokyo,-4.6,2025-05-29T13:58:33.451434
Tokyo,7.5,2025-02-03T13:58:33.451438
New York,-2.5,2025-01-01T13:58:33.451441
London,34.6,2025-06-26T13:58:33.451445
Paris,19.4,2025-01-25T13:58:33.451448
Sydney,9.4,2025-04-10T13:58:33.451451
New York,24.0,2024-10-29T13:58:33.451455
Paris,16.9,2025-07-04T13:58:33.451458
Sydney,16.4,2024-12-15T13:58:33.451462
New York,13.2,2025-01-05T13:58:33.451465
Tokyo,27.6,2025-03-18T13:58:33.451468
London,20.4,2025-02-18T13:58:33.451472
London,25.5,2025-03-11T13:58:33.451475
Sydney,14.8,2024-09-22T13:58:33.451479
Sydney,6.8,2025-01-30T13:58:33.451482
New York,8.9,2025-03-15T13:58:33.451486
Tokyo,17.8,2025-03-27T13:58:33.451489
New York,-1.1,2024-08-26T13:58:33.451493
Tokyo,4.9,2024-10-19T13:58:33.451496
Tokyo,-8.8,2025-05-09T13:58:33.451500
London,16.7,2025-02-03T13:58:33.451759
London,18.6,2024-11-25T13:58:33.451771
Paris,19.7,2025-01-06T13:58:33.451777
New York,9.1,2025-03-23T13:58:33.451782
Paris,24.5,2025-02-10T13:58:33.451786
Tokyo,11.1,2024-11-30T13:58:33.451790
Sydney,7.5,2024-10-21T13:58:33.451794
Paris,14.6,2025-05-16T13:58:33.451798
Tokyo,-6.8,2025-05-16T13:58:33.451801
Tokyo,32.4,2025-05-08T13:58:33.451805
Tokyo,24.2,2024-09-01T13:58:33.451808
London,12.3,2024-10-19T13:58:33.451812
Sydney,31.7,2025-01-03T13:58:33.451816
Sydney,9.4,2024-11-10T13:58:33.451819
Tokyo,16.2,2025-07-15T13:58:33.451822
Sydney,3.1,2024-08-24T13:58:33.451826
New York,6.0,2025-02-20T13:58:33.451829
New York,6.4,2025-03-09T13:58:33.451833
Sydney,-7.1,2025-04-25T13:58:33.451837
Tokyo,33.6,2024-12-07T13:58:33.451840
Paris,25.6,2024-12-15T13:58:33.451844
Paris,23.6,2025-07-05T13:58:33.451847
Paris,34.2,2025-01-11T13:58:33.451850
Sydney,-3.0,2024-09-23T13:58:33.451854
London,16.3,2025-02-09T13:58:33.451857
Paris,-4.8,2025-05-04T13:58:33.451861
Sydney,21.5,2024-08-14T13:58:33.451864
Tokyo,14.7,2024-10-26T13:58:33.451868
Tokyo,-1.5,2024-10-19T13:58:33.451871
Sydney,10.9,2025-07-20T13:58:33.451875
Paris,32.6,2025-02-25T13:58:33.451878
Sydney,23.6,2024-11-08T13:58:33.451882
London,-2.4,2024-12-02T13:58:33.451885
Sydney,-9.8,2025-04-18T13:58:33.451889
Paris,-1.7,2024-09-27T13:58:33.451892
London,-7.7,2024-09-25T13:58:33.451896
Paris,29.3,2025-03-31T13:58:33.451899
New York,34.0,2025-03-13T13:58:33.451902
Tokyo,12.8,2024-11-13T13:58:33.451906
Paris,-2.9,2024-12-11T13:58:33.451909
New York,-6.0,2025-06-07T13:58:33.451912
London,30.9,2024-11-06T13:58:33.451916
Tokyo,30.9,2025-03-08T13:58:33.451919
London,33.6,2024-12-08T13:58:33.451923
London,33.8,2025-03-22T13:58:33.451926
New York,9.9,2025-05-10T13:58:33.451930
Paris,1.8,2025-07-14T13:58:33.451933
Sydney,-2.4,2024-08-03T13:58:33.451937
London,-1.2,2025-06-26T13:58:33.451940
Tokyo,20.9,2025-04-18T13:58:33.451944
Sydney,19.5,2025-05-18T13:58:33.451947
Tokyo,-6.3,2025-06-28T13:58:33.451950
Paris,-9.9,2025-03-01T13:58:33.451953
New York,32.9,2024-08-28T13:58:33.451957
Tokyo,-7.8,2025-01-29T13:58:33.451961
New York,-6.4,2024-11-12T13:58:33.451964
Sydney,31.1,2025-03-27T13:58:33.451967
Tokyo,35.0,2024-08-01T13:58:33.451971
Sydney,2.1,2024-12-27T13:58:33.451974
New York,28.3,2024-07-31T13:58:33.451977
Sydney,8.2,2024-09-25T13:58:33.451981
Tokyo,5.4,2025-07-07T13:58:33.451984
New York,34.8,2025-02-28T13:58:33.451988
Sydney,1.9,2025-03-01T13:58:33.451991
Sydney,-8.5,2024-08-20T13:58:33.451995
New York,30.8,2025-02-28T13:58:33.451999
Paris,33.6,2025-04-22T13:58:33.452002
Paris,6.7,2024-09-29T13:58:33.452005
Sydney,30.0,2024-11-03T13:58:33.452009
Sydney,-0.8,2025-01-03T13:58:33.452012
Sydney,11.7,2024-11-26T13:58:33.452016
London,15.7,2024-09-02T13:58:33.452019
Paris,-3.7,2024-10-04T13:58:33.452023
Paris,30.0,2025-01-01T13:58:33.452026
Tokyo,27.8,2024-08-14T13:58:33.452029
Sydney,1.7,2024-10-06T13:58:33.452033
London,-8.2,2024-12-05T13:58:33.452036
Tokyo,28.7,2024-12-18T13:58:33.452040
New York,32.1,2024-12-09T13:58:33.452043
Sydney,33.6,2025-04-12T13:58:33.452047
Tokyo,-8.2,2024-12-31T13:58:33.452050
Paris,1.1,2025-05-23T13:58:33.452054
Sydney,10.2,2024-10-25T13:58:33.452057
London,0.9,2025-06-06T13:58:33.452061
Sydney,-0.0,2024-09-20T13:58:33.452064
Tokyo,7.6,2025-01-01T13:58:33.452068
Paris,3.7,2024-09-01T13:58:33.452071
Tokyo,3.3,2025-03-28T13:58:33.452075
Tokyo,5.5,2025-04-08T13:58:33.452078
Sydney,0.5,2024-10-12T13:58:33.452082
Tokyo,-1.2,2025-04-28T13:58:33.452085
Tokyo,15.1,2024-08-20T13:58:33.452089
Paris,33.8,2024-11-25T13:58:33.452093
Paris,17.1,2024-10-05T13:58:33.452097
London,20.5,2024-11-18T13:58:33.452100
New York,-5.4,2025-06-15T13:58:33.452104
Sydney,-5.7,2025-07-24T13:58:33.452107
Tokyo,-6.0,2025-03-25T13:58:33.452111
London,5.8,2025-05-08T13:58:33.452114
Paris,14.6,2024-08-27T13:58:33.452117
Tokyo,28.2,2025-01-01T13:58:33.452121
Tokyo,29.4,2024-07-26T13:58:33.452124
Sydney,6.1,2024-08-12T13:58:33.452128
Sydney,-1.4,2025-07-24T13:58:33.452131
London,18.6,2024-12-24T13:58:33.452134
New York,5.1,2024-12-06T13:58:33.452137
Tokyo,8.1,2025-05-21T13:58:33.452141
Sydney,0.3,2025-06-24T13:58:33.452144
Paris,-7.3,2025-04-08T13:58:33.452148
Paris,31.1,2024-11-02T13:58:33.452151
Tokyo,25.1,2025-04-11T13:58:33.452155
New York,-7.9,2025-05-12T13:58:33.452158
New York,31.1,2025-04-21T13:58:33.452161
London,32.0,2025-01-25T13:58:33.452165
Tokyo,8.7,2024-07-29T13:58:33.452168
London,-6.0,2025-02-27T13:58:33.452172
Tokyo,-0.7,2025-05-03T13:58:33.452175
New York,14.3,2024-10-09T13:58:33.452179
Tokyo,31.3,2025-06-19T13:58:33.452182
Sydney,-8.4,2025-04-03T13:58:33.452186
Sydney,34.9,2024-10-10T13:58:33.452189
Paris,8.5,2025-07-02T13:58:33.452193
London,-1.4,2025-04-29T13:58:33.452196
Sydney,22.3,2024-08-28T13:58:33.452199
Tokyo,2.6,2024-08-28T13:58:33.452203
Paris,-1.6,2025-05-23T13:58:33.452206
Sydney,27.3,2024-11-07T13:58:33.452210
New York,32.0,2025-06-06T13:58:33.452213
Sydney,22.3,2024-10-12T13:58:33.452217
London,-4.4,2024-09-07T13:58:33.452220
Paris,29.3,2025-03-02T13:58:33.452224
Sydney,-8.9,2025-01-16T13:58:33.452227
Sydney,7.6,2024-12-20T13:58:33.452230
Tokyo,-9.1,2025-02-26T13:58:33.452234
Sydney,15.1,2024-08-21T13:58:33.452237
Tokyo,1.3,2024-08-28T13:58:33.452241
London,15.3,2025-01-04T13:58:33.452244
Sydney,-5.1,2024-09-02T13:58:33.452248
Paris,22.5,2024-08-02T13:58:33.452251
Sydney,24.1,2024-07-30T13:58:33.452254
Sydney,-5.3,2025-01-11T13:58:33.452258
Tokyo,26.8,2024-08-13T13:58:33.452261
Tokyo,-6.6,2025-03-26T13:58:33.452265
Paris,-9.8,2024-09-14T13:58:33.452268
London,-9.0,2025-04-06T13:58:33.452272
London,21.1,2024-09-21T13:58:33.452275
Tokyo,7.8,2024-11-08T13:58:33.452278
New York,12.3,2025-02-07T13:58:33.452282
Sydney,14.3,2025-04-09T13:58:33.452285
Tokyo,21.6,2025-04-20T13:58:33.452289
Sydney,33.0,2025-01-31T13:58:33.452292
London,19.6,2025-03-16T13:58:33.452295
Tokyo,-3.6,2024-09-04T13:58:33.452299
Sydney,29.0,2024-12-31T13:58:33.452302
London,-2.1,2025-07-14T13:58:33.452305
New York,33.3,2025-01-08T13:58:33.452309
London,-6.6,2025-03-12T13:58:33.452312
New York,4.8,2024-11-28T13:58:33.452316
Paris,32.5,2024-09-17T13:58:33.452319
Sydney,-8.7,2024-08-15T13:58:33.452323
New York,32.6,2024-11-19T13:58:33.452326
Tokyo,32.6,2024-09-28T13:58:33.452329
Tokyo,13.4,2025-01-29T13:58:33.452333
Paris,-4.1,2025-03-31T13:58:33.452336
Paris,23.0,2024-11-12T13:58:33.452339
Paris,22.1,2025-05-06T13:58:33.452342
Paris,30.6,2024-11-18T13:58:33.452346
Paris,3.3,2025-03-07T13:58:33.452349
Tokyo,-3.7,2024-11-04T13:58:33.452352
Sydney,1.2,2024-12-10T13:58:33.452356
New York,2.1,2024-09-16T13:58:33.452359
Paris,22.8,2025-06-16T13:58:33.452363
Sydney,7.2,2025-05-06T13:58:33.452366
Paris,4.4,2024-07-27T13:58:33.452369
Tokyo,25.0,2024-10-16T13:58:33.452373
New York,29.8,2025-01-08T13:58:33.452376
New York,-4.0,2024-08-19T13:58:33.452380
London,-7.9,2025-02-19T13:58:33.452383
Sydney,8.3,2024-08-07T13:58:33.452387
London,10.9,2024-11-23T13:58:33.452390
New York,5.4,2025-04-18T13:58:33.452393
New York,17.5,2024-09-11T13:58:33.452397
New York,2.3,2024-12-22T13:58:33.452400
Paris,0.4,2025-04-11T13:58:33.452404
London,24.7,2025-03-22T13:58:33.452407
Sydney,10.1,2025-04-05T13:58:33.452411
Tokyo,-4.7,2024-08-08T13:58:33.452414
New York,29.9,2025-06-12T13:58:33.452417
Tokyo,-3.8,2025-04-19T13:58:33.452421
London,20.2,2025-04-22T13:58:33.452424
Paris,3.8,2025-05-23T13:58:33.452427
London,-3.2,2025-01-05T13:58:33.452431
London,26.1,2025-04-25T13:58:33.452434
Paris,0.9,2025-02-02T13:58:33.452437
New York,1.7,2024-10-04T13:58:33.452441
London,13.3,2025-03-12T13:58:33.452445
London,17.5,2025-06-25T13:58:33.452448
New York,7.3,2025-06-29T13:58:33.452451
New York,24.7,2025-04-23T13:58:33.452455
Sydney,20.2,2024-11-25T13:58:33.452458
Paris,31.2,2024-09-26T13:58:33.452462
Sydney,29.8,2024-10-05T13:58:33.452465
Paris,-5.4,2025-02-04T13:58:33.452468
London,-3.0,2024-09-09T13:58:33.452472
New York,0.5,2025-04-26T13:58:33.452475
New York,13.3,2025-04-02T13:58:33.452479
Tokyo,30.6,2025-03-17T13:58:33.452482
New York,-5.0,2025-07-24T13:58:33.452777
New York,20.3,2024-11-04T13:58:33.452789
Paris,32.8,2025-01-16T13:58:33.452796
Tokyo,22.0,2025-05-25T13:58:33.452801
London,24.7,2024-08-20T13:58:33.452805
London,4.7,2024-08-01T13:58:33.452809
Tokyo,18.5,2024-07-29T13:58:33.452812
London,11.9,2025-06-22T13:58:33.452817
Sydney,16.4,2025-02-08T13:58:33.452820
Paris,6.1,2025-01-19T13:58:33.452824
New York,1.2,2024-12-30T13:58:33.452828
London,-5.7,2024-09-25T13:58:33.452831
London,29.9,2024-07-29T13:58:33.452835
New York,25.3,2025-05-02T13:58:33.452839
Tokyo,0.2,2025-04-02T13:58:33.452843
Sydney,25.0,2024-08-21T13:58:33.452847
London,21.4,2024-11-09T13:58:33.452850
Tokyo,13.3,2024-10-16T13:58:33.452854
Paris,34.6,2025-04-01T13:58:33.452857
Paris,22.7,2025-02-16T13:58:33.452861
Tokyo,26.3,2024-09-06T13:58:33.452864
Sydney,22.3,2025-03-12T13:58:33.452868
New York,1.8,2025-02-14T13:58:33.452871
Paris,-9.2,2025-01-27T13:58:33.452875
Sydney,10.4,2025-03-26T13:58:33.452878
Tokyo,30.4,2024-09-21T13:58:33.452882
Sydney,7.2,2025-06-09T13:58:33.452886
Tokyo,17.4,2024-11-11T13:58:33.452889
Sydney,17.7,2024-12-13T13:58:33.452893
Tokyo,-6.9,2025-02-27T13:58:33.452896
London,21.9,2025-05-14T13:58:33.452900
Paris,15.8,2025-04-10T13:58:33.452904
London,-1.1,2025-01-15T13:58:33.452907
London,-3.2,2024-10-30T13:58:33.452911
New York,13.4,2025-07-19T13:58:33.452914
Sydney,32.3,2025-07-07T13:58:33.452918
New York,30.8,2024-08-08T13:58:33.452921
Paris,-1.0,2025-06-29T13:58:33.452925
Sydney,23.9,2025-04-04T13:58:33.452928
Sydney,7.2,2024-08-31T13:58:33.452932
Tokyo,0.1,2024-12-07T13:58:33.452935
Tokyo,5.7,2025-01-30T13:58:33.452939
Paris,18.7,2025-03-09T13:58:33.452943
Paris,16.8,2024-08-26T13:58:33.452946
London,0.7,2024-08-24T13:58:33.452950
Paris,19.4,2024-11-02T13:58:33.452953
New York,26.2,2025-02-20T13:58:33.452957
Tokyo,3.4,2024-12-22T13:58:33.452961
Tokyo,4.5,2024-09-26T13:58:33.452964
New York,7.3,2025-05-23T13:58:33.452968
Tokyo,19.5,2025-04-22T13:58:33.452971
New York,30.1,2025-02-17T13:58:33.452975
Tokyo,17.5,2025-06-18T13:58:33.452978
London,26.3,2024-11-03T13:58:33.452982
Tokyo,23.3,2024-10-31T13:58:33.452985
Tokyo,17.1,2025-01-31T13:58:33.452989
Tokyo,25.8,2025-07-23T13:58:33.452992
Sydney,18.4,2025-04-23T13:58:33.452996
Paris,19.7,2024-12-17T13:58:33.452999
London,4.3,2025-03-06T13:58:33.453003
New York,-9.5,2024-10-02T13:58:33.453006
New York,24.3,2025-03-14T13:58:33.453010
New York,12.5,2025-01-04T13:58:33.453014
Paris,16.2,2025-01-11T13:58:33.453017
Paris,17.3,2025-06-23T13:58:33.453021
Tokyo,24.2,2025-06-22T13:58:33.453024
London,10.9,2025-07-08T13:58:33.453028
Paris,24.3,2025-02-03T13:58:33.453031
London,-4.5,2024-10-20T13:58:33.453034
London,10.0,2024-12-02T13:58:33.453038
New York,18.8,2025-04-06T13:58:33.453041
Paris,22.1,2025-01-23T13:58:33.453045
Tokyo,31.1,2025-03-12T13:58:33.453048
Tokyo,19.5,2025-07-15T13:58:33.453052
New York,22.9,2025-07-07T13:58:33.453055
Paris,7.9,2025-04-19T13:58:33.453058
Paris,25.3,2025-04-26T13:58:33.453062
Tokyo,5.2,2025-02-11T13:58:33.453065
Tokyo,6.9,2024-11-29T13:58:33.453069
London,15.1,2025-03-25T13:58:33.453072
Paris,-7.8,2024-09-21T13:58:33.453076
Tokyo,-1.4,2024-12-30T13:58:33.453079
Paris,9.8,2024-08-28T13:58:33.453083
Sydney,15.6,2025-06-07T13:58:33.453086
Paris,-4.2,2024-12-25T13:58:33.453089
New York,-6.0,2024-10-18T13:58:33.453093
Tokyo,27.7,2024-09-12T13:58:33.453096
Sydney,21.9,2024-09-20T13:58:33.453100
Tokyo,34.5,2025-02-11T13:58:33.453103
Sydney,13.9,2025-05-23T13:58:33.453107
London,3.2,2025-03-27T13:58:33.453110
London,3.4,2025-07-17T13:58:33.453113
New York,-8.7,2025-02-25T13:58:33.453117
Paris,26.1,2025-06-22T13:58:33.453121
London,0.2,2025-02-02T13:58:33.453124
New York,20.7,2025-01-22T13:58:33.453127
Sydney,23.8,2025-02-02T13:58:33.453131
Sydney,14.8,2024-12-21T13:58:33.453134
New York,33.7,2024-10-04T13:58:33.453138
New York,-6.3,2025-06-01T13:58:33.453141
Tokyo,22.5,2025-04-20T13:58:33.453145
Sydney,0.8,2024-11-28T13:58:33.453148
London,2.6,2025-01-20T13:58:33.453152
London,30.7,2025-04-25T13:58:33.453155
Paris,18.7,2024-11-09T13:58:33.453158
Sydney,20.4,2025-06-29T13:58:33.453162
Sydney,4.6,2025-04-17T13:58:33.453165
Sydney,-5.7,2025-05-16T13:58:33.453169
Tokyo,-9.2,2025-06-24T13:58:33.453172
Tokyo,-2.0,2025-05-23T13:58:33.453176
New York,-5.7,2024-12-16T13:58:33.453179
Tokyo,14.9,2024-12-03T13:58:33.453183
Tokyo,21.7,2025-02-21T13:58:33.453186
New York,8.0,2025-06-30T13:58:33.453190
Tokyo,25.4,2024-10-09T13:58:33.453193
New York,21.1,2024-11-11T13:58:33.453196
New York,4.6,2025-06-17T13:58:33.453200
Tokyo,12.1,2024-11-18T13:58:33.453203
Paris,30.8,2025-05-19T13:58:33.453207
London,15.6,2025-04-02T13:58:33.453210
Paris,8.9,2025-07-18T13:58:33.453213
Sydney,-2.3,2025-02-26T13:58:33.453217
London,16.9,2025-04-05T13:58:33.453220
Tokyo,3.3,2024-10-05T13:58:33.453223
Paris,20.1,2024-11-19T13:58:33.453227
Paris,25.2,2025-02-08T13:58:33.453231
